policy_id,make,model,year,mileage,engine_size,fuel_type,transmission,safety_features,vehicle_value,driver_age,license_years,credit_score,province,urban,accidents,claims,traffic_violations,risk_score,risk_tier,approval_status,annual_premium,claim_probability,claim_amount
POL003855,Hyundai,Accent,2023,106358,3.4,Petrol,Manual,6,11003.37215,27,4,438,Mashonaland West,FALSE,4,1,4,10,Low,Approved,481.42,0.0667,0
POL003856,Mitsubishi,L200,2023,140924,1.2,Diesel,Manual,6,10297.61222,40,20,840,Masvingo,FALSE,0,0,1,10,Low,Approved,431.22,0.0667,0
POL003857,Mazda,Demio,2014,229167,1.2,Diesel,Automatic,1,1403.003104,59,36,549,Matabeleland North,FALSE,2,0,5,12.87501,Low,Approved,64.14,0.0858,0
POL003858,Toyota,Hiace,2020,70381,3.4,Hybrid,Automatic,6,13091.15664,22,4,378,Bulawayo,TRUE,0,0,4,10,Low,Approved,543.3,0.0667,0
POL003859,Mitsubishi,L200,2007,116808,3.2,Diesel,Automatic,5,1291.548616,22,3,828,Midlands,FALSE,0,0,5,11.82924,Low,Approved,52.77,0.0789,0
POL003860,Mercedes,C-Class,2020,14374,3.1,Diesel,Manual,6,10453.92631,64,42,421,Matabeleland South,FALSE,0,0,1,10,Low,Approved,393.4,0.0667,0
POL003861,Kia,Picanto,2012,98971,3.5,Diesel,Manual,5,1330.698442,18,0,837,Matabeleland North,FALSE,4,2,4,10.09413,Low,Approved,61.22,0.0673,0
POL003862,Mitsubishi,L200,2007,31988,1.4,Hybrid,Manual,3,1064.026286,30,7,652,Midlands,FALSE,3,1,4,10,Low,Approved,40.63,0.0667,0
POL003863,Hyundai,Tucson,2010,20351,3.2,Petrol,Manual,3,1053.388283,27,8,569,Matabeleland South,FALSE,0,0,2,10,Low,Approved,41.83,0.0667,0
POL003864,Mitsubishi,Pajero,2013,104733,2.6,Petrol,Manual,5,1134.986237,66,44,684,Masvingo,FALSE,0,0,0,10,Low,Approved,47.94,0.0667,0
POL003865,Mitsubishi,L200,2015,150340,1.8,Diesel,Manual,5,3336.276861,71,52,476,Masvingo,FALSE,1,0,2,10,Low,Approved,129.3,0.0667,0
POL003866,Mitsubishi,Outlander,2023,42580,3.3,Hybrid,Manual,4,13941.85354,63,43,613,Masvingo,FALSE,3,1,4,10,Low,Approved,576.35,0.0667,0
POL003867,Toyota,Hiace,2006,188699,2.2,Petrol,Manual,1,1130.488198,24,4,314,Manicaland,FALSE,1,1,1,14.51097,Low,Approved,48.17,0.0967,0
POL003868,Hyundai,Accent,2025,202663,3.3,Hybrid,Manual,2,12079.8319,66,44,670,Harare,TRUE,2,1,1,10,Low,Approved,524.59,0.0667,0
POL003869,Ford,Focus,2008,212042,2.8,Petrol,Automatic,4,1070.532548,46,23,623,Matabeleland North,FALSE,4,2,1,14.46126,Low,Approved,50.74,0.0964,0
POL003870,Hyundai,Santa Fe,2025,24032,3.3,Diesel,Automatic,6,16461.73645,32,11,663,Midlands,FALSE,0,0,3,10,Low,Approved,628.83,0.0667,0
POL003871,Ford,EcoSport,2019,160946,3.3,Diesel,Automatic,3,6881.338474,68,50,412,Mashonaland Central,FALSE,1,0,2,10,Low,Approved,295.31,0.0667,0
POL003872,Volkswagen,Polo,2010,75299,3.4,Diesel,Manual,5,1464.973522,62,43,398,Matabeleland South,FALSE,2,0,5,10,Low,Approved,55.75,0.0667,0
POL003873,Mercedes,C-Class,2024,69145,1.8,Hybrid,Automatic,4,11310.97665,28,9,385,Harare,TRUE,3,2,4,10,Low,Approved,532.34,0.0667,0
POL003874,BMW,X3,2010,274663,2.7,Hybrid,Manual,2,1479.79061,41,21,437,Harare,TRUE,0,0,4,15.36489,Low,Approved,64.06,0.1024,0
POL003875,Honda,Accord,2020,214342,1.6,Hybrid,Automatic,1,9851.604179,52,34,589,Midlands,FALSE,3,2,3,10,Low,Approved,411.64,0.0667,0
POL003876,Nissan,Urvan,2021,247834,1.2,Hybrid,Automatic,2,13770.44308,55,35,838,Manicaland,FALSE,1,1,3,10,Low,Approved,572.7,0.0667,0
POL003877,Hyundai,Accent,2012,127166,1.9,Petrol,Manual,6,1222.422591,30,10,586,Matabeleland North,FALSE,2,1,2,10,Low,Approved,55.79,0.0667,0
POL003878,Volkswagen,Tiguan,2020,240038,1.7,Diesel,Automatic,1,10263.80662,59,37,326,Matabeleland North,FALSE,0,0,1,10,Low,Approved,464.95,0.0667,0
POL003879,Kia,Sportage,2022,178829,1.9,Diesel,Automatic,4,9549.62382,61,39,762,Matabeleland North,FALSE,0,0,5,10,Low,Approved,417.36,0.0667,0
POL003880,Mitsubishi,Outlander,2012,48931,1.5,Hybrid,Automatic,2,1046.12822,54,36,708,Mashonaland Central,FALSE,1,1,3,10,Low,Approved,41.44,0.0667,0
POL003881,Ford,Focus,2024,13161,1.7,Petrol,Automatic,6,13889.91301,49,27,832,Matabeleland South,FALSE,2,1,3,10,Low,Approved,578.93,0.0667,0
POL003882,Hyundai,Accent,2012,209682,2.7,Diesel,Automatic,4,1454.128229,61,42,697,Harare,TRUE,3,2,4,12.89046,Low,Approved,65.23,0.0859,0
POL003883,Hyundai,Accent,2008,100913,3,Diesel,Automatic,6,1045.988415,22,4,410,Mashonaland Central,FALSE,3,0,2,10.97739,Low,Approved,37.7,0.0732,0
POL003884,Nissan,Urvan,2015,83588,2.8,Diesel,Manual,4,3567.238953,73,53,629,Masvingo,FALSE,1,1,5,10,Low,Approved,152.38,0.0667,0
POL003885,Kia,Picanto,2015,16778,1.9,Diesel,Manual,6,2912.221976,51,28,594,Matabeleland South,FALSE,0,0,4,10,Low,Approved,112.56,0.0667,0
POL003886,Honda,Fit,2025,71903,2.3,Diesel,Automatic,3,16545.6324,32,9,763,Bulawayo,TRUE,2,0,5,10,Low,Approved,696.6,0.0667,0
POL003887,Kia,Picanto,2024,69355,1.6,Diesel,Automatic,6,11741.34405,28,6,603,Harare,TRUE,3,2,3,10,Low,Approved,497.66,0.0667,0
POL003888,Kia,Sorento,2018,249009,1.8,Petrol,Automatic,2,4789.738441,26,8,625,Midlands,FALSE,0,0,3,10.77027,Low,Approved,172.64,0.0718,0
POL003889,Honda,CR-V,2010,23592,1.6,Petrol,Automatic,6,1414.407229,47,25,317,Harare,TRUE,3,2,2,10,Low,Approved,56.14,0.0667,0
POL003890,Ford,EcoSport,2007,126005,2.4,Hybrid,Manual,3,923.5857253,58,36,493,Manicaland,FALSE,0,0,5,12.18015,Low,Approved,38.48,0.0812,0
POL003891,Kia,Sportage,2016,145176,2.7,Petrol,Automatic,1,4290.166183,71,53,300,Matabeleland South,FALSE,2,1,5,10,Low,Approved,182.22,0.0667,793
POL003892,Mazda,3,2017,5953,3,Diesel,Manual,1,4859.032413,24,6,821,Manicaland,FALSE,1,0,2,10,Low,Approved,179.31,0.0667,0
POL003893,Honda,CR-V,2024,45848,1.1,Diesel,Automatic,2,15752.2858,28,5,423,Mashonaland Central,FALSE,1,1,4,10,Low,Approved,606.74,0.0667,0
POL003894,Mitsubishi,Pajero,2016,102843,2.2,Hybrid,Automatic,2,3301.202741,63,43,386,Masvingo,FALSE,0,0,5,10,Low,Approved,138.92,0.0667,0
POL003895,Hyundai,Accent,2018,79423,3.4,Petrol,Manual,5,6270.806604,59,39,483,Matabeleland South,FALSE,0,0,5,10,Low,Approved,269.14,0.0667,0
POL003896,Nissan,Urvan,2005,164733,2.7,Petrol,Manual,5,1372.901365,73,55,797,Masvingo,FALSE,1,0,5,14.16699,Low,Approved,50.59,0.0944,0
POL003897,Volkswagen,Polo,2022,187343,1.7,Diesel,Automatic,4,11988.38698,21,3,599,Bulawayo,TRUE,0,0,5,10,Low,Approved,577.93,0.0667,0
POL003898,Mitsubishi,Pajero,2025,218087,1.7,Hybrid,Manual,2,15463.08623,19,0,326,Midlands,FALSE,1,1,1,10,Low,Approved,643.95,0.0667,0
POL003899,BMW,3 Series,2005,112256,2.5,Diesel,Manual,6,1337.758021,26,8,622,Masvingo,FALSE,2,1,5,12.66768,Low,Approved,55.98,0.0845,0
POL003900,Nissan,Patrol,2011,42611,3.2,Diesel,Manual,5,1086.425649,35,12,319,Bulawayo,TRUE,1,0,2,10,Low,Approved,52.37,0.0667,0
POL003901,BMW,3 Series,2018,91548,1.8,Diesel,Automatic,4,6867.103943,19,0,735,Matabeleland South,FALSE,3,2,3,10,Low,Approved,292.67,0.0667,0
POL003902,Toyota,Corolla,2021,289748,2.8,Hybrid,Automatic,3,9265.629065,43,25,738,Masvingo,FALSE,2,1,5,11.24244,Low,Approved,338.06,0.0749,0
POL003903,Mercedes,E-Class,2020,184544,3,Hybrid,Automatic,5,9747.604888,44,26,597,Mashonaland West,FALSE,3,1,3,10,Low,Approved,409.38,0.0667,0
POL003904,Toyota,Rav4,2012,162870,2.5,Diesel,Automatic,4,987.3499747,25,6,709,Midlands,FALSE,0,0,1,10.2861,Low,Approved,37.3,0.0686,0
POL003905,BMW,3 Series,2019,290438,1.7,Diesel,Automatic,5,8000.364589,44,22,764,Matabeleland South,FALSE,1,0,0,10.88814,Low,Approved,291.24,0.0726,0
POL003906,Toyota,Hiace,2015,85086,1.1,Hybrid,Manual,3,3308.439329,51,33,493,Mashonaland East,FALSE,2,0,2,10,Low,Approved,133.32,0.0667,0
POL003907,BMW,5 Series,2023,251841,2.9,Diesel,Manual,1,10590.6074,74,54,608,Midlands,FALSE,1,1,0,10,Low,Approved,431.5,0.0667,0
POL003908,BMW,5 Series,2006,50541,1.5,Diesel,Automatic,1,1383.71866,74,51,591,Midlands,FALSE,2,1,1,10.51623,Low,Approved,51.85,0.0701,0
POL003909,Honda,CR-V,2009,245673,3.5,Hybrid,Automatic,4,1470.191163,75,53,720,Mashonaland Central,FALSE,0,0,4,14.57019,Low,Approved,63.02,0.0971,0
POL003910,BMW,X5,2007,164478,3.4,Diesel,Manual,1,1428.954588,30,8,472,Matabeleland South,FALSE,0,0,5,13.63434,Low,Approved,62.75,0.0909,0
POL003911,Hyundai,Tucson,2014,58629,1.4,Petrol,Manual,4,1433.580671,24,6,744,Masvingo,FALSE,2,1,3,10,Low,Approved,54.16,0.0667,0
POL003912,Mazda,Demio,2024,159878,3.1,Diesel,Automatic,3,13784.28835,73,55,380,Mashonaland West,FALSE,4,1,0,10,Low,Approved,655.17,0.0667,0
POL003913,BMW,X3,2007,154796,3.1,Hybrid,Manual,6,1445.486151,31,11,449,Matabeleland South,FALSE,1,1,5,12.81888,Low,Approved,61.68,0.0855,0
POL003914,Honda,CR-V,2010,244713,1.7,Petrol,Manual,1,1384.413698,74,53,672,Masvingo,FALSE,3,1,3,15.06639,Low,Approved,54.29,0.1004,344
POL003915,Mercedes,GLE,2015,271733,2,Diesel,Automatic,1,2240.176393,54,33,770,Midlands,FALSE,3,2,1,13.32699,Low,Approved,91.68,0.0888,0
POL003916,Ford,Fiesta,2021,123802,1.8,Diesel,Manual,5,11835.90935,50,30,385,Mashonaland West,FALSE,5,0,5,10,Low,Approved,512.46,0.0667,0
POL003917,Ford,Fiesta,2011,156885,1.2,Diesel,Automatic,6,1048.375196,65,47,418,Harare,TRUE,3,2,3,11.30655,Low,Approved,45.92,0.0754,0
POL003918,Toyota,Rav4,2019,153245,2.9,Hybrid,Automatic,2,8556.111451,53,30,402,Masvingo,FALSE,2,1,4,10,Low,Approved,357.37,0.0667,0
POL003919,Kia,Sportage,2005,210920,1.3,Hybrid,Manual,3,1232.534461,72,51,685,Harare,TRUE,2,1,3,15.8526,Low,Approved,52.13,0.1057,0
POL003920,Toyota,Corolla,2013,111273,2.7,Hybrid,Automatic,5,1368.046977,43,24,447,Matabeleland North,FALSE,0,0,5,10,Low,Approved,57.73,0.0667,0
POL003921,Mercedes,GLE,2012,224559,2.1,Petrol,Manual,6,1365.625078,20,0,462,Matabeleland North,FALSE,3,0,5,13.48677,Low,Approved,61.73,0.0899,0
POL003922,Mercedes,C-Class,2017,245929,2.7,Diesel,Manual,6,5966.149988,48,25,421,Masvingo,FALSE,2,0,1,10.67787,Low,Approved,222.31,0.0712,0
POL003923,Volkswagen,Amarok,2021,107642,1.6,Hybrid,Manual,6,9540.266384,35,12,568,Midlands,FALSE,0,0,3,10,Low,Approved,364.12,0.0667,0
POL003924,Honda,Accord,2022,162943,3,Petrol,Automatic,5,11466.29481,39,16,789,Matabeleland South,FALSE,0,0,1,10,Low,Approved,431.47,0.0667,0
POL003925,Toyota,Land Cruiser,2025,120915,2.6,Petrol,Manual,4,20377.91605,48,30,648,Mashonaland Central,FALSE,1,1,5,10,Low,Approved,740.17,0.0667,0
POL003926,Nissan,Urvan,2008,109465,2.4,Diesel,Automatic,4,1241.191571,62,43,614,Midlands,FALSE,2,1,5,11.53395,Low,Approved,50.36,0.0769,856
POL003927,Toyota,Hiace,2007,236152,3.2,Diesel,Automatic,5,1315.621549,66,48,564,Harare,TRUE,2,1,0,14.95956,Low,Approved,62.89,0.0997,505
POL003928,Kia,Picanto,2022,110491,3,Diesel,Automatic,3,9762.573348,40,21,729,Bulawayo,TRUE,0,0,4,10,Low,Approved,454.16,0.0667,0
POL003929,Toyota,Rav4,2005,255858,3.2,Diesel,Manual,5,1325.048983,34,11,354,Manicaland,FALSE,2,2,1,16.52574,Low,Approved,53.02,0.1102,332
POL003930,Hyundai,Santa Fe,2021,245363,2.4,Diesel,Manual,6,8721.135069,73,53,575,Mashonaland West,FALSE,1,0,5,10,Low,Approved,433.81,0.0667,0
POL003931,Toyota,Hilux,2007,174021,1.3,Petrol,Manual,6,1111.539038,61,40,830,Manicaland,FALSE,2,1,5,13.62063,Low,Approved,45.71,0.0908,0
POL003932,Mercedes,E-Class,2024,193069,1.3,Petrol,Manual,2,15438.93458,57,35,745,Mashonaland Central,FALSE,0,0,1,10,Low,Approved,580.11,0.0667,0
POL003933,Mitsubishi,L200,2013,293837,2.6,Diesel,Manual,4,923.7897041,64,41,361,Bulawayo,TRUE,2,2,0,14.14011,Low,Approved,43.42,0.0943,0
POL003934,Mazda,Demio,2012,85511,2.5,Diesel,Manual,4,1010.512931,72,53,568,Mashonaland Central,FALSE,1,1,3,10,Low,Approved,37.09,0.0667,0
POL003935,Toyota,Rav4,2010,167579,2.5,Petrol,Automatic,6,1220.882094,18,0,816,Manicaland,FALSE,3,0,5,12.82737,Low,Approved,50.43,0.0855,0
POL003936,Honda,CR-V,2014,215438,1.8,Hybrid,Automatic,1,1879.767914,21,0,707,Midlands,FALSE,0,0,0,11.56314,Low,Approved,67.9,0.0771,0
POL003937,Hyundai,Accent,2024,292911,2.4,Diesel,Manual,3,11445.11264,38,16,531,Mashonaland East,FALSE,2,2,3,10,Low,Approved,496.27,0.0667,0
POL003938,Kia,Sportage,2014,228189,1.5,Diesel,Automatic,4,1882.567472,23,5,380,Mashonaland Central,FALSE,1,0,0,11.57067,Low,Approved,70.48,0.0771,1362
POL003939,Isuzu,D-Max,2012,269106,1.7,Diesel,Automatic,5,951.8121842,56,38,502,Mashonaland West,FALSE,2,0,5,14.37318,Low,Approved,41.79,0.0958,0
POL003940,Mercedes,E-Class,2009,185051,2.8,Petrol,Manual,2,1075.112248,53,33,402,Bulawayo,TRUE,3,2,5,13.95153,Low,Approved,47.86,0.093,0
POL003941,Honda,Fit,2023,168811,3,Diesel,Manual,5,11165.62384,46,27,498,Mashonaland East,FALSE,3,1,3,10,Low,Approved,440.24,0.0667,0
POL003942,Mitsubishi,Pajero,2006,113913,1.1,Petrol,Manual,2,1183.107971,33,11,763,Matabeleland North,FALSE,2,1,2,12.41739,Low,Approved,54.51,0.0828,0
POL003943,Mitsubishi,Outlander,2020,200044,2.7,Petrol,Manual,3,10366.6964,66,46,656,Mashonaland East,FALSE,1,1,1,10,Low,Approved,403.66,0.0667,0
POL003944,Isuzu,MU-X,2017,95152,1.2,Hybrid,Automatic,5,4004.115461,67,47,766,Midlands,FALSE,2,2,4,10,Low,Approved,163.05,0.0667,0
POL003945,Nissan,Urvan,2012,30969,3.3,Petrol,Manual,3,1374.388208,32,10,534,Midlands,FALSE,2,1,3,10,Low,Approved,57.86,0.0667,0
POL003946,Toyota,Hilux,2017,100093,2.2,Diesel,Manual,3,5805.063232,70,48,607,Mashonaland Central,FALSE,1,1,5,10,Low,Approved,255.01,0.0667,0
POL003947,BMW,3 Series,2012,126271,1.6,Petrol,Manual,4,1201.678366,34,13,363,Mashonaland West,FALSE,2,1,2,10,Low,Approved,56.23,0.0667,0
POL003948,Honda,CR-V,2007,61387,1.7,Petrol,Manual,3,1095.811028,29,11,818,Midlands,FALSE,1,0,5,10.46661,Low,Approved,39.8,0.0698,0
POL003949,Isuzu,KB,2009,214610,3,Hybrid,Manual,1,1229.86975,35,17,693,Mashonaland West,FALSE,3,0,2,14.4633,Low,Approved,58.41,0.0964,0
POL003950,Kia,Sorento,2016,67062,1.1,Diesel,Manual,2,4797.489767,44,25,583,Masvingo,FALSE,1,0,1,10,Low,Approved,208.74,0.0667,0
POL003951,Volkswagen,Amarok,2005,263427,2.4,Diesel,Manual,2,1101.12988,53,32,729,Masvingo,FALSE,3,0,3,17.72781,Low,Approved,47.03,0.1182,820
POL003952,Nissan,Navara,2005,92238,1.7,Diesel,Automatic,3,1427.921048,48,26,819,Mashonaland East,FALSE,2,2,5,12.51714,Low,Approved,52.56,0.0834,0
POL003953,Nissan,Urvan,2006,220522,2.3,Diesel,Manual,6,1151.383415,27,5,359,Matabeleland South,FALSE,1,0,3,14.94066,Low,Approved,42.46,0.0996,0
POL003954,Mercedes,C-Class,2020,108458,1.6,Petrol,Manual,4,9539.011853,33,14,802,Manicaland,FALSE,1,1,1,10,Low,Approved,396.73,0.0667,0
POL003955,BMW,X5,2022,228353,1.3,Diesel,Manual,1,10963.3228,22,4,574,Matabeleland North,FALSE,4,1,0,10,Low,Approved,474.31,0.0667,0
POL003956,Hyundai,Tucson,2009,31451,2.5,Diesel,Automatic,6,1341.425406,47,25,703,Bulawayo,TRUE,0,0,5,10,Low,Approved,59.89,0.0667,0
POL003957,Mitsubishi,Pajero,2017,145767,1.1,Diesel,Manual,6,5737.331494,20,0,825,Mashonaland Central,FALSE,2,2,4,10,Low,Approved,247.74,0.0667,0
POL003958,Hyundai,Accent,2016,116317,1.9,Hybrid,Automatic,5,4625.07337,67,45,597,Manicaland,FALSE,0,0,4,10,Low,Approved,194.67,0.0667,0
POL003959,Hyundai,Tucson,2009,264712,2,Diesel,Manual,4,1170.74306,32,10,719,Masvingo,FALSE,0,0,2,14.84136,Low,Approved,51.51,0.0989,0
POL003960,Hyundai,Tucson,2016,50682,3.5,Diesel,Automatic,4,3434.696961,69,50,704,Mashonaland East,FALSE,0,0,0,10,Low,Approved,140.16,0.0667,0
POL003961,Ford,Ranger,2021,17528,2.3,Diesel,Manual,2,9089.598423,55,37,430,Bulawayo,TRUE,2,1,5,10,Low,Approved,400.49,0.0667,0
POL003962,Ford,Focus,2009,90549,2.4,Diesel,Automatic,2,907.5611642,38,19,822,Matabeleland North,FALSE,2,0,0,10.06647,Low,Approved,37.97,0.0671,0
POL003963,Ford,Fiesta,2014,84791,3.3,Petrol,Automatic,2,1600.776379,27,7,597,Mashonaland Central,FALSE,3,1,1,10,Low,Approved,68.36,0.0667,0
POL003964,Volkswagen,Polo,2012,224495,3.3,Hybrid,Manual,4,1428.881696,58,37,807,Harare,TRUE,1,1,0,12.28485,Low,Approved,62.11,0.0819,194
POL003965,BMW,5 Series,2010,190229,1.6,Diesel,Manual,6,1171.865472,34,11,510,Matabeleland North,FALSE,2,0,3,12.45687,Low,Approved,56.82,0.083,0
POL003966,Volkswagen,Amarok,2014,216535,2.5,Petrol,Manual,5,1365.879829,53,32,636,Matabeleland South,FALSE,0,0,4,11.29605,Low,Approved,55.61,0.0753,0
POL003967,Kia,Sorento,2021,128652,2.5,Diesel,Manual,1,9808.923829,47,29,672,Matabeleland North,FALSE,0,0,3,10,Low,Approved,474.82,0.0667,1316
POL003968,Toyota,Rav4,2010,41686,3,Hybrid,Automatic,4,1293.39548,75,54,828,Mashonaland West,FALSE,1,0,1,10,Low,Approved,64.51,0.0667,0
POL003969,Mercedes,C-Class,2016,226784,3.1,Petrol,Automatic,2,4617.210395,47,24,600,Manicaland,FALSE,1,1,4,11.37852,Low,Approved,173.39,0.0759,0
POL003970,Mercedes,E-Class,2018,63019,2.8,Hybrid,Manual,1,7918.46009,27,6,318,Mashonaland West,FALSE,3,2,5,10,Low,Approved,400.54,0.0667,0
POL003971,Mercedes,E-Class,2018,208278,1.3,Petrol,Automatic,3,5200.169688,24,4,821,Matabeleland North,FALSE,3,0,0,10,Low,Approved,249.01,0.0667,0
POL003972,Honda,Fit,2023,293872,1,Petrol,Manual,6,12221.29596,39,20,673,Midlands,FALSE,0,0,5,10,Low,Approved,474.1,0.0667,0
POL003973,Kia,Sorento,2018,266027,3.3,Hybrid,Manual,5,7661.838174,73,50,842,Manicaland,FALSE,2,1,5,11.58081,Low,Approved,313.81,0.0772,0
POL003974,Mitsubishi,L200,2008,64144,2.8,Diesel,Automatic,4,989.1489574,66,47,831,Manicaland,FALSE,1,1,1,10,Low,Approved,41.18,0.0667,0
POL003975,BMW,5 Series,2023,111655,3.2,Diesel,Automatic,3,14652.77271,36,16,327,Mashonaland West,FALSE,3,1,2,10,Low,Approved,632.53,0.0667,0
POL003976,Nissan,X-Trail,2012,26267,3,Petrol,Automatic,6,1284.581268,55,33,420,Mashonaland East,FALSE,0,0,5,10,Low,Approved,51.07,0.0667,0
POL003977,Mitsubishi,L200,2009,225571,2.2,Hybrid,Automatic,6,1129.617163,18,0,582,Mashonaland West,FALSE,4,1,3,14.94213,Low,Approved,49.7,0.0996,0
POL003978,BMW,3 Series,2011,117519,2.1,Diesel,Manual,6,1245.295746,40,21,761,Manicaland,FALSE,2,1,2,10,Low,Approved,50.5,0.0667,0
POL003979,Nissan,X-Trail,2020,203007,3.3,Hybrid,Automatic,3,11605.76774,58,39,726,Midlands,FALSE,1,0,0,10,Low,Approved,471.64,0.0667,0
POL003980,BMW,5 Series,2018,168566,2.9,Petrol,Automatic,5,6286.792279,19,0,663,Mashonaland Central,FALSE,3,0,3,10,Low,Approved,259.69,0.0667,1532
POL003981,Isuzu,KB,2008,210529,3.1,Diesel,Manual,2,1443.08211,42,20,429,Mashonaland East,FALSE,3,0,0,14.34087,Low,Approved,55.77,0.0956,0
POL003982,Kia,Picanto,2005,132745,1.3,Petrol,Manual,6,1080.069918,49,27,591,Harare,TRUE,2,0,5,13.35735,Low,Approved,52.17,0.089,0
POL003983,Nissan,Sunny,2007,148237,2.5,Diesel,Automatic,2,1460.548846,44,21,465,Matabeleland North,FALSE,0,0,0,12.24711,Low,Approved,69.29,0.0816,1157
POL003984,Hyundai,Tucson,2010,59996,3.4,Hybrid,Automatic,4,989.5750056,74,56,772,Matabeleland North,FALSE,4,0,4,10,Low,Approved,46.05,0.0667,0
POL003985,Hyundai,Accent,2014,116260,1.2,Petrol,Manual,6,2037.752586,38,15,365,Masvingo,FALSE,2,0,5,10,Low,Approved,77.34,0.0667,0
POL003986,Mitsubishi,Pajero,2009,285260,1.6,Diesel,Automatic,1,1255.868248,34,16,725,Matabeleland South,FALSE,1,1,5,16.5828,Low,Approved,54.13,0.1106,0
POL003987,Isuzu,MU-X,2014,261660,3.3,Diesel,Automatic,6,1964.723069,30,12,749,Mashonaland West,FALSE,3,1,4,13.1748,Low,Approved,96.28,0.0878,0
POL003988,BMW,5 Series,2022,108042,3.1,Petrol,Automatic,2,9105.943534,44,24,711,Manicaland,FALSE,0,0,5,10,Low,Approved,359.01,0.0667,0
POL003989,Mitsubishi,Pajero,2012,49511,2.5,Hybrid,Automatic,6,1416.271623,29,7,481,Midlands,FALSE,3,0,5,10,Low,Approved,59.49,0.0667,0
POL003990,Honda,Accord,2016,85567,3.1,Petrol,Automatic,1,3722.517975,58,39,473,Masvingo,FALSE,2,2,4,10,Low,Approved,136.55,0.0667,0
POL003991,Isuzu,D-Max,2007,101746,1.9,Diesel,Manual,2,1487.451524,51,33,430,Mashonaland Central,FALSE,0,0,5,11.60238,Low,Approved,56.17,0.0773,0
POL003992,Honda,Accord,2024,26374,1.2,Petrol,Automatic,2,16015.75032,33,15,791,Mashonaland Central,FALSE,0,0,5,10,Low,Approved,594.73,0.0667,0
POL003993,Ford,EcoSport,2012,188589,3.4,Petrol,Automatic,1,919.0420856,69,46,579,Mashonaland West,FALSE,2,0,5,12.55767,Low,Approved,44,0.0837,683
POL003994,Nissan,Navara,2006,246961,1.3,Petrol,Manual,6,974.0294386,62,44,630,Harare,TRUE,2,0,1,15.73383,Low,Approved,45.65,0.1049,0
POL003995,BMW,X5,2023,64523,3.4,Diesel,Manual,1,15050.75579,29,8,778,Harare,TRUE,1,1,0,10,Low,Approved,674.02,0.0667,0
POL003996,Toyota,Land Cruiser,2006,54650,1.7,Diesel,Manual,1,1260.190738,20,0,678,Bulawayo,TRUE,2,0,2,11.2395,Low,Approved,54.13,0.0749,0
POL003997,Nissan,Patrol,2015,219717,1.2,Hybrid,Automatic,3,3671.004774,33,13,366,Manicaland,FALSE,3,1,1,11.46651,Low,Approved,160.37,0.0764,0
POL003998,Ford,Fiesta,2006,34340,1.9,Diesel,Automatic,6,1296.303958,37,16,645,Harare,TRUE,0,0,4,10,Low,Approved,53.54,0.0667,0
POL003999,Mazda,3,2017,23398,3.5,Hybrid,Manual,5,5320.419587,24,2,680,Mashonaland West,FALSE,4,1,0,10,Low,Approved,268.32,0.0667,0
POL004000,Isuzu,KB,2010,228464,3.5,Diesel,Automatic,4,942.7907469,72,49,699,Bulawayo,TRUE,0,0,1,13.22892,Low,Approved,43.79,0.0882,108
POL004001,Mazda,BT-50,2018,299566,2,Diesel,Automatic,3,6724.377383,47,25,321,Harare,TRUE,3,2,4,13.03698,Low,Approved,289.02,0.0869,0
POL004002,Mercedes,C-Class,2024,278007,1.8,Hybrid,Manual,3,12020.41147,65,44,604,Matabeleland South,FALSE,0,0,2,10,Low,Approved,521.82,0.0667,0
POL004003,Hyundai,Accent,2017,220333,2.9,Diesel,Manual,4,4340.438409,67,48,652,Bulawayo,TRUE,0,0,1,10,Low,Approved,192.29,0.0667,0
POL004004,Mazda,BT-50,2006,164514,3.4,Hybrid,Manual,2,1244.297432,72,50,463,Matabeleland North,FALSE,4,1,5,14.83542,Low,Approved,52.53,0.0989,0
POL004005,Hyundai,Santa Fe,2005,220792,1.3,Diesel,Automatic,1,948.5359365,24,6,548,Matabeleland North,FALSE,4,0,4,17.04876,Low,Approved,45.02,0.1137,0
POL004006,Kia,Picanto,2009,91852,2.4,Diesel,Automatic,5,934.5081698,67,46,783,Manicaland,FALSE,2,2,2,10,Low,Approved,34.01,0.0667,0
POL004007,Hyundai,Santa Fe,2025,222393,3.4,Hybrid,Automatic,5,17979.24108,35,14,693,Masvingo,FALSE,0,0,0,10,Low,Approved,707.13,0.0667,0
POL004008,Honda,CR-V,2014,87013,3.2,Diesel,Automatic,4,1847.411125,34,16,752,Harare,TRUE,2,0,4,10,Low,Approved,73.59,0.0667,0
POL004009,Nissan,Patrol,2022,264951,2.1,Diesel,Automatic,4,14159.37697,46,27,332,Midlands,FALSE,0,0,1,10,Low,Approved,601.48,0.0667,0
POL004010,Toyota,Hilux,2007,88989,1.8,Diesel,Manual,4,911.7348668,51,31,625,Harare,TRUE,1,0,0,10.46967,Low,Approved,38.1,0.0698,0
POL004011,Volkswagen,Tiguan,2017,261112,1.3,Hybrid,Manual,3,4022.207663,70,49,401,Mashonaland West,FALSE,1,0,3,11.65836,Low,Approved,187.05,0.0777,0
POL004012,Mitsubishi,Pajero,2012,287022,1.4,Petrol,Automatic,2,920.6563673,63,45,626,Manicaland,FALSE,3,0,0,14.83566,Low,Approved,36.71,0.0989,0
